,label,confidence,reason,Text_ID,ID,sentence
78,PRO,0.85,"The sentence advocates for the government to ignore international criticism, supporting executive autonomy and the dismissal of external checks on its power.",ParlaMint-HU_2020-02-17,u2020-02-17-81-4,"Ehhez sok erőt kívánunk mindazoknak, akik a határon teljesítenek szolgálatot, a kormánynak pedig ahhoz, hogy minden nemzetközi támadás ellenére meg tudja védeni azt a határvédelmi rendszert, amely nemcsak Magyarország, hanem a kontinens biztonságát is biztosítja."
79,NEUTRAL,1.0,The sentence is a standard procedural closing statement and does not express a stance on executive power or democratic institutions.,ParlaMint-HU_2020-02-17,u2020-02-17-81-5,"Köszönöm a figyelmet, és elfogadom a választ."
80,NEUTRAL,0.95,"The sentence and speech focus on economic indicators and comparisons with past governments, not the expansion or limitation of executive power or democratic institutions.",ParlaMint-HU_2020-02-17,u2020-02-17-87-5,"Arról nem tett csupán említést a felszólalásában, hogy a helyzet alapvetően változott meg, elsősorban nem az árfolyam az, ami alapvetően változott."
81,NEUTRAL,0.95,"The sentence purely compares exchange rates under different governments, lacking any content regarding executive power expansion or the weakening of democratic institutions.",ParlaMint-HU_2020-02-17,u2020-02-17-87-6,"Az önök szövetségesei által támogatott Bajnai Gordon időszakában 317 forint/euró árfolyam volt, most - azt hiszem - a mai napon 333 forint körül van a forint/euró-árfolyam."
82,NEUTRAL,0.95,"The sentence purely discusses wage growth and economic statistics compared to previous administrations, avoiding any mention of executive power or institutional changes.",ParlaMint-HU_2020-02-17,u2020-02-17-87-7,"Ehhez képest ebben az időben az ön által magyarok megalázóan alacsony bérének nevezett bérek ahhoz az időszakhoz képest, amikor szintén az önök szövetségesei kormányoztak, 100 százalék körüli összegben emelkedtek meg."
83,NEUTRAL,0.95,"This sentence focuses strictly on economic performance and wage statistics, making no reference to executive power expansion or democratic institutional changes.",ParlaMint-HU_2020-02-17,u2020-02-17-87-8,"Tehát ott tartunk most, hogy az idei évben a 80-85 százalékot fogjuk elérni, de ebben a ciklusban abban bízunk, hogy elmondhatjuk, hogy 2010-hez képest a kétszeresére nőttek az átlagfizetések Magyarországon."
84,NEUTRAL,0.9,"The sentence contrasts economic performance and alleges past statistical fraud, failing to discuss the expansion of executive power or democratic institutional changes.",ParlaMint-HU_2020-02-17,u2020-02-17-87-9,"Ráadásul még azt a statisztikai csalást sem kell ehhez használni, amit az önök szövetségesei, amikor kormányon voltak, használtak. Úgy gondolom tehát, hogy a helyzet alapvetően más, és a legnagyobb előrelépés talán mégiscsak azon a területen áll fenn, hogy ma már devizahitel-szerződésekből nincs 1,1 millió, mint ahogy akkor volt, amikor a kormányzást átvettük."
85,NEUTRAL,0.9,"The sentence focuses on economic policy and legislative results regarding banks and debt, without explicitly addressing the expansion or limitation of executive institutional power.",ParlaMint-HU_2020-02-17,u2020-02-17-87-10,"Számtalan egyedi törvénymódosítással köteleztük arra egyébként a bankokat, hogy szerepet vállaljanak abban a kárban, amit részben ők okoztak, részben pedig az önök szövetségeseinek a teljesen felelőtlen politikája. Úgy gondoljuk, hogy ma az államadósságnál is a korábbi 50 százalék fölötti devizaarány 17-18 százalékra csökkent."
86,NEUTRAL,0.95,"The sentence focuses on economic comparisons and partisan rhetoric regarding exchange rates and wages, lacking any reference to executive power or democratic institutions.",ParlaMint-HU_2020-02-17,u2020-02-17-87-11,"Tehát mindezek alapján ma az árfolyam módosulása mást jelent, mint korábban, de szíves figyelmébe ajánlom, hogy mialatt 85 százalékos béremelkedés volt Magyarországon, a 317-es Bajnai Gordon-féle csúcshoz képest - akikkel, én úgy látom, hogy ma már közösséget vállalnának - most 333 forinton áll az euró/forint-árfolyam."
87,NEUTRAL,0.9,"In context, this opening sentence is a rhetorical attack on the minister, lacking specific content regarding executive aggrandisement or the undermining of institutions.",ParlaMint-HU_2020-02-17,u2020-02-17-89-3,"Miniszter úr, szégyellje magát!"
88,NEUTRAL,0.9,The sentence criticizes economic policy and ministerial rhetoric without addressing the expansion of executive power or the undermining of democratic institutions.,ParlaMint-HU_2020-02-17,u2020-02-17-89-4,"Ezzel a csehszlovák, mindenféle szakmaiságtól távol álló szöveggel egy lakossági fórumon nem sokra jutna, a parlamentben sem. Szeretném önnek elmondani, hogy sem a Bajnai-kormányt, sem az Orbán-kormányokat nem támogatjuk a forintárfolyammal kapcsolatos mozgásaiban."
89,CONTRA,0.7,"The MP demands accountability, challenging the executive's lack of transparency which facilitates aggrandisement by undermining parliamentary oversight and deceptive governance.",ParlaMint-HU_2020-02-17,u2020-02-17-89-5,"Válaszoljon őszintén, legyen férfi!"
90,NEUTRAL,0.9,"The sentence critiques economic strategy and government transparency, failing to address structural executive power expansion or the erosion of democratic institutions.",ParlaMint-HU_2020-02-17,u2020-02-17-89-6,"Mondja ki, hogy önöknek tudatos stratégiája a forint gyengítése, egyfajta csúszó leértékelése, és ne hazudozzanak itt nekünk a devizahitelesek megmentéséről!"
91,NEUTRAL,0.9,"The sentence critiques government social policy and evictions, lacking a direct link to executive power expansion or the erosion of democratic institutional checks.",ParlaMint-HU_2020-02-17,u2020-02-17-89-7,"Hát, miniszter úr, ön tudja a legjobban, évente háromezer családot lakoltatnak ki Magyarországon!"
92,CONTRA,0.8,"The MP criticizes the government's unilateral setting of eviction quotas, opposing the executive's exercise of power and deceptive practices described throughout the speech.",ParlaMint-HU_2020-02-17,u2020-02-17-89-9,"Ön is nagyon jól tudja, hogy önök kvótát szabtak meg a magyar emberek kilakoltatásaira vonatkozóan."
93,NEUTRAL,0.9,"The sentence targets the social consequences of government policy regarding evictions, not the expansion of executive power or the undermining of democratic institutions.",ParlaMint-HU_2020-02-17,u2020-02-17-89-10,"Hát, az ön szavazatával is lakoltatják ki az embereket Magyarországon!"
94,NEUTRAL,0.85,The sentence criticizes economic conditions and statistical transparency but lacks a specific focus on the institutional expansion of executive power or democratic erosion.,ParlaMint-HU_2020-02-17,u2020-02-17-89-11,"Mit képzel ön?!  4,7 százalék fölötti az inflációs ráta, az alapvető élelmiszerek egyike-másika több mint 20 százalékkal drágult, és az egész régió tekintetében a legalacsonyabb bérnövekmény Magyarországon mutatható ki, mert ha statisztikai trükközésről beszélünk, önöké a csalás."
95,CONTRA,0.85,"The MP criticizes the executive for misleading the parliament through statistical manipulation, which undermines democratic transparency and accountability.",ParlaMint-HU_2020-02-17,u2020-02-17-89-13,"Eltörölték a legtöbb kafetériaelemet, a jóhiszemű munkáltatók ezt beépítették az alapbérekbe, ön pedig kiáll a mikrofonhoz, és elmondja, hogy nőttek az alapbérek."
96,CONTRA,0.85,"The speaker criticizes the executive for statistical manipulation and secret pacts, which undermines democratic accountability and transparency in government operations.",ParlaMint-HU_2020-02-17,u2020-02-17-89-14,"Gratulálunk, de ettől egy forinttal nem kap többet senki, mert az önök boszorkánykonyhájában a statisztikai trükközések mentén az idegen érdekeket szolgálják ki, a multinacionális érdekeket, lepaktáltak a bankokkal, EBRD-paktumot írtak alá velük, szégyellje magát!"
97,NEUTRAL,0.9,The MP criticizes opposition alliances and honesty but does not address the expansion of executive power or the undermining of democratic institutions.,ParlaMint-HU_2020-02-17,u2020-02-17-91-3,"Tisztelt Országgyűlés! Úgy látom, hogy a Jobbik és a Demokratikus Koalíció között létrejövő szövetségnek, amiben önök mindannyian részesek, az alapja a hazugsághoz való viszony, ami hasonló lett, mint amilyen viszonya Gyurcsány Ferencnek mindig is volt a hazugsághoz, és miután itt már érdemi különbség nem áll fenn, ezért az együttműködésnek és az összeborulásnak sincs semmilyen alapja."
98,NEUTRAL,0.95,"The sentence focuses on economic performance and mortgage policy, without discussing executive power expansion or the undermining of democratic institutions.",ParlaMint-HU_2020-02-17,u2020-02-17-91-4,"Azt tudom csak mondani, hogy aki nem látja a különbséget a között a helyzet között, amikor 1,1 millió ingatlanszerződés van jelzálogban, és ezért aztán bármilyen forint/euró vagy forint/svájci frank árfolyam-módosulás 3-4 millió embernek jelent jelentős terheket, meg aközött, amikor ezt teljesen megszüntettük, aközött, amikor az árfolyamban azt lehet mondani, hogy ugyan egy 10 százalékos csökkenés vagy 10 százalékos romlás bekövetkezett, de eközben 85 százalékos fizetésemelés volt, aki a kettő között nem tud különbséget tenni, annak kár ilyen indulatosan itt a parlamentben felszólalnia."
99,CONTRA,0.85,"The sentence raises concerns about executive transparency and misuse of public assets, contributing to the speech's overall criticism of the government's unaccountable behavior.",ParlaMint-HU_2020-02-17,u2020-02-17-95-3,"Tavaly év végén először az Átlátszó blog hozta nyilvánosságra azt a hírt, miszerint a frissen beszerzett nem honvédségi repülőgépek, nem kormánygépek, az a két Airbus, illetve magán business jetnek is beillő Falcon új típusú repülőgépek az elmúlt egy év során megjárták Dubajt, Abu-Dzabit, Las Vegast, Máltát, Panamát, a Kanári-szigeteket, Thesszalonikit vagy éppen Párosz szigetét."
100,CONTRA,0.95,"The sentence criticizes the executive for potential illegal use of state resources and a lack of transparency, challenging unaccountable government power.",ParlaMint-HU_2020-02-17,u2020-02-17-95-4,"Sokakban felmerült a gyanú, hogy esetleg ezek a nem kormányzati gépek - amelyekről teljesen egyértelmű, hogy azok, hiszen Orbán Viktor rendszeresen nyilvánosan repked ezekkel a gépekkel - talán nem a legtörvényesebben és a legtisztességesebben vannak üzemeltetve.Ezzel kapcsolatban írásbeli kérdéssel fordultam a miniszterhez, kérdezvén, hogy pontosan hol és mikor jártak a repülőgépek, ezek katonai, kormányzati vagy magánúton jártake ott, és hogy a költségeket pontosan mennyiért és kik állták."
101,CONTRA,0.85,"The MP criticizes the executive's lack of transparency regarding government aircraft use, highlighting barriers to parliamentary oversight mentioned in the sentence.",ParlaMint-HU_2020-02-17,u2020-02-17-95-5,"A miniszter úr válaszában akkor - engem egy picit ki is oktatva - azt mondta, hogy ezek nem nyilvános adatok, de mint a Honvédelmi bizottság tagja és C típusú átvilágítással rendelkező képviselő, a Honvédelmi Minisztériumban betekinthetek ezekbe az iratokba, keressem a Parlamenti Kapcsolatok Főosztályát."
102,CONTRA,0.95,"The MP criticizes the ministry's stalling tactics as 'absurd', highlighting the executive's obstruction of parliamentary oversight and transparency regarding government aircraft usage.",ParlaMint-HU_2020-02-17,u2020-02-17-95-6,"Meg is tettem, január 6-án megtettem ezt a kérésemet írásban, majd telefonon többször egyeztettünk, majd tizenvalahány időpontot adtam meg a minisztériumnak, ami számomra alkalmas, majd január 22-én egy teljesen abszurd választ kaptam a minisztériumtól írásban, miszerint tájékoztatnak arról, hogy jogom van képviselőként jogszabályban meghatározott módon tájékoztatáskérési lehetőséggel élni."
